50.88551000201786,56.2230066694338
44.74861301337782,62.12301821512232
53.970548475793905,52.52273184232906
53.51406837989529,58.5407774067135
56.56803892400512,49.031319966754154
51.27184933088262,54.65529628870893
47.43351162979124,58.42548425449243
53.39262612177859,51.662930592470424
53.0207966615905,53.36242687561752
41.55587806107829,65.84877661917479
54.366708924530094,57.047988581077
45.224172631903976,55.07447953517551
47.077107514778945,64.93909558523679
48.247776011782975,57.04779069286167
50.960090862500834,60.88986224623083
56.222380051861876,49.348844953461445
55.86346421438287,55.6904000826296
51.54032256136507,60.60442356765491
53.561857243438084,45.10039639504527
51.329918712123444,49.41421901936422
47.898607110851216,51.790561652811675
44.98573037704696,66.97168435638173
54.21836236818931,58.02613564525878
58.503449367792804,59.55167349540444
55.174659573058264,64.00644800037561
57.74664999949522,56.067557794570426
54.55361196920259,51.491549354051415
55.219415459738904,57.0461288811971
57.35079219735065,59.84209370219794
54.19196034452815,45.744711905869806
59.76286762183993,59.53725683164278
54.73496102183963,47.207079904915034
50.54086721455968,54.085252311653136
52.50068419767207,61.53562934820543
44.93639172051602,61.37580508242968
51.273212473722225,50.00349691890666
60.32145741373977,46.574584224359164
56.495044867217516,49.63790452920183
55.965238503148356,56.88777455792476
38.64595547445328,68.42378100864467
48.092195185102376,58.23660370518831
49.14994398853612,61.76143082558554
47.8643578993906,64.32798176429044
50.34706367463254,47.59788313826856
47.947897324519,64.87714336102107
56.72308345120176,55.82609998948948
55.065068687027356,63.168042276489885
50.18566795218058,56.237296166888804
41.49498003080633,65.54451984841211
51.124632677164385,62.38622281969013
58.711223468524494,52.24365735246271
48.683948643474395,51.391145057311334
49.88893026183458,55.239351813854135
57.24063526152278,53.15512826276617
43.106974701186054,51.963834597104544
56.71211375901799,41.225593876663964
54.69916034555497,52.90130404902887
45.504786077946314,47.91761047230906
61.62029700160684,55.570838007984484
61.436822457012596,53.51651251783079
51.466954827948946,48.4805997053538
57.43778061094341,55.03974783707348
52.16145242709679,49.071244138387996
51.86348120162999,50.67381060890584
49.63359633873692,59.331905662338684
44.17234569793405,60.74878767857166
51.71662874386811,60.324155801289415
48.38907774053531,58.575509177418326
47.01914419567155,58.71086483413981
57.09944419910293,60.56598535499713
53.891626864620946,51.86955438666331
57.15382133416187,53.93966476924179
43.886665282254995,61.79654861668286
56.60930307089904,47.246888579615316
50.014949881643695,48.91399712971404
57.68527686764854,49.20510001808623
60.21335982834873,63.21167541651605
62.548399529854166,57.26424749888859
53.67285334737835,56.23809125145092
49.33361946597227,64.34645478879125
42.80197046056533,57.63038663819749
59.38787385451658,47.1603730714992
50.31443441874331,62.13981527862711
46.1176236368957,58.945869402326856
52.66950735601719,50.67437313507072
58.6915675864975,60.95306538492532
54.642586509902195,66.34921365564631
46.48881908649572,49.265785072044416
60.019412293614344,43.81058392397111
42.14952324121817,45.44323022248202
63.79274047147243,58.93734733473643
47.93764652425637,46.35839256964866
52.50055895660821,56.97198824145822
38.588666328875654,63.28139266351609
59.894128349161804,46.06697355460205
52.06387039398776,57.87494995967627
56.45185047277051,48.05675249573631
45.43309162944596,55.65996826421388
47.28332119501419,63.54392534919975
57.56259910265554,67.671785392996
59.9729205631979,59.060638694847064
51.92974642864503,53.54186650401042
54.81510468156715,64.93113036479453
